 -0.7998      0.276000
 -0.7599      0.520000
 -0.7199      0.595000
 -0.6800      0.718000
 -0.6399      0.740000
 -0.5999      0.829000
 -0.5598      0.854000
 -0.5198      0.884000
 -0.4798      0.920000
 -0.4399      0.987000
 -0.4000      0.863000
 -0.3599      0.960000
 -0.3199      0.884000
 -0.2798      0.909000
 -0.2398      0.925000
 -0.1998      0.953000
 -0.1599      0.927000
 -0.1199      0.996000
 -0.0799      0.894000
 -0.0398      0.983000
  0.0001      0.995000
  0.0401      0.966000
  0.0802      1.080000
  0.1203      0.960000
  0.1602      0.962000
  0.2001      0.964000
  0.2401      0.957000
  0.2800      1.030000
  0.3201      0.999000
  0.3602      0.966000
  0.4002      1.050000
  0.4402      0.950000
  0.4801      1.070000
  0.5201      1.130000
  0.5601      1.130000
  0.6001      1.240000
  0.6402      1.350000
  0.6802      1.490000
  0.7202      1.740000
  0.7601      2.000000
  0.8000      2.260000


 -1.2000    -24.149569
 -1.1900    -21.899160
 -1.1799    -19.855874
 -1.1699    -18.000115
 -1.1598    -16.314192
 -1.1498    -14.782128
 -1.1397    -13.389491
 -1.1297    -12.123238
 -1.1197    -10.971583
 -1.1096     -9.923865
 -1.0996     -8.970445
 -1.0895     -8.102599
 -1.0795     -7.312436
 -1.0695     -6.592808
 -1.0594     -5.937246
 -1.0494     -5.339888
 -1.0393     -4.795425
 -1.0293     -4.299043
 -1.0192     -3.846380
 -1.0092     -3.433479
 -0.9992     -3.056751
 -0.9891     -2.712941
 -0.9791     -2.399092
 -0.9690     -2.112523
 -0.9590     -1.850796
 -0.9490     -1.611700
 -0.9389     -1.393224
 -0.9289     -1.193541
 -0.9188     -1.010990
 -0.9088     -0.844060
 -0.8987     -0.691379
 -0.8887     -0.551697
 -0.8787     -0.423877
 -0.8686     -0.306884
 -0.8586     -0.199776
 -0.8485     -0.101694
 -0.8385     -0.011858
 -0.8285      0.070445
 -0.8184      0.145864
 -0.8084      0.214991
 -0.7983      0.278365
 -0.7883      0.336477
 -0.7782      0.389777
 -0.7682      0.438674
 -0.7582      0.483541
 -0.7481      0.524721
 -0.7381      0.562524
 -0.7280      0.597235
 -0.7180      0.629113
 -0.7079      0.658397
 -0.6979      0.685303
 -0.6879      0.710030
 -0.6778      0.732759
 -0.6678      0.753655
 -0.6577      0.772872
 -0.6477      0.790547
 -0.6377      0.806808
 -0.6276      0.821771
 -0.6176      0.835542
 -0.6075      0.848220
 -0.5975      0.859893
 -0.5874      0.870643
 -0.5774      0.880546
 -0.5674      0.889670
 -0.5573      0.898078
 -0.5473      0.905828
 -0.5372      0.912973
 -0.5272      0.919561
 -0.5172      0.925638
 -0.5071      0.931244
 -0.4971      0.936417
 -0.4870      0.941191
 -0.4770      0.945598
 -0.4669      0.949667
 -0.4569      0.953426
 -0.4469      0.956898
 -0.4368      0.960106
 -0.4268      0.963071
 -0.4167      0.965812
 -0.4067      0.968347
 -0.3967      0.970692
 -0.3866      0.972862
 -0.3766      0.974870
 -0.3665      0.976729
 -0.3565      0.978451
 -0.3464      0.980046
 -0.3364      0.981525
 -0.3264      0.982897
 -0.3163      0.984169
 -0.3063      0.985350
 -0.2962      0.986447
 -0.2862      0.987466
 -0.2762      0.988414
 -0.2661      0.989297
 -0.2561      0.990118
 -0.2460      0.990885
 -0.2360      0.991600
 -0.2259      0.992268
 -0.2159      0.992893
 -0.2059      0.993478
 -0.1958      0.994028
 -0.1858      0.994545
 -0.1757      0.995031
 -0.1657      0.995491
 -0.1556      0.995926
 -0.1456      0.996338
 -0.1356      0.996731
 -0.1255      0.997106
 -0.1155      0.997466
 -0.1054      0.997811
 -0.0954      0.998145
 -0.0854      0.998469
 -0.0753      0.998785
 -0.0653      0.999094
 -0.0552      0.999398
 -0.0452      0.999699
 -0.0351      0.999999
 -0.0251      1.000298
 -0.0151      1.000599
 -0.0050      1.000903
  0.0050      1.001212
  0.0151      1.001528
  0.0251      1.001852
  0.0351      1.002186
  0.0452      1.002531
  0.0552      1.002890
  0.0653      1.003265
  0.0753      1.003658
  0.0854      1.004070
  0.0954      1.004505
  0.1054      1.004964
  0.1155      1.005451
  0.1255      1.005967
