 -0.7998     -0.034500
 -0.7599      0.304000
 -0.7199      0.473000
 -0.6800      0.511000
 -0.6399      0.707000
 -0.5999      0.662000
 -0.5598      0.768000
 -0.5198      0.844000
 -0.4798      0.797000
 -0.4399      0.909000
 -0.4000      0.923000
 -0.3599      0.907000
 -0.3199      0.933000
 -0.2798      1.020000
 -0.2398      0.978000
 -0.1998      1.020000
 -0.1599      0.880000
 -0.1199      0.892000
 -0.0799      0.947000
 -0.0398      0.950000
  0.0001      0.979000
  0.0401      0.988000
  0.0802      0.878000
  0.1203      1.010000
  0.1602      0.988000
  0.2001      0.982000
  0.2401      1.080000
  0.2800      0.977000
  0.3201      0.968000
  0.3602      1.050000
  0.4002      0.974000
  0.4402      1.170000
  0.4801      1.170000
  0.5201      1.150000
  0.5601      1.450000
  0.6001      1.610000
  0.6402      1.880000
  0.6802      2.270000
  0.7202      2.630000
  0.7601      3.210000
  0.8000      3.970000


 -1.2000    -24.838196
 -1.1900    -22.757155
 -1.1799    -20.848634
 -1.1699    -19.097923
 -1.1598    -17.491601
 -1.1498    -16.017421
 -1.1397    -14.664202
 -1.1297    -13.421736
 -1.1197    -12.280701
 -1.1096    -11.232582
 -1.0996    -10.269597
 -1.0895     -9.384634
 -1.0795     -8.571194
 -1.0695     -7.823332
 -1.0594     -7.135610
 -1.0494     -6.503057
 -1.0393     -5.921121
 -1.0293     -5.385637
 -1.0192     -4.892792
 -1.0092     -4.439094
 -0.9992     -4.021348
 -0.9891     -3.636622
 -0.9791     -3.282234
 -0.9690     -2.955724
 -0.9590     -2.654836
 -0.9490     -2.377503
 -0.9389     -2.121828
 -0.9289     -1.886074
 -0.9188     -1.668644
 -0.9088     -1.468072
 -0.8987     -1.283017
 -0.8887     -1.112242
 -0.8787     -0.954615
 -0.8686     -0.809095
 -0.8586     -0.674726
 -0.8485     -0.550629
 -0.8385     -0.435996
 -0.8285     -0.330086
 -0.8184     -0.232216
 -0.8084     -0.141758
 -0.7983     -0.058135
 -0.7883      0.019185
 -0.7782      0.090689
 -0.7682      0.156828
 -0.7582      0.218016
 -0.7481      0.274634
 -0.7381      0.327034
 -0.7280      0.375538
 -0.7180      0.420444
 -0.7079      0.462027
 -0.6979      0.500541
 -0.6879      0.536217
 -0.6778      0.569272
 -0.6678      0.599904
 -0.6577      0.628295
 -0.6477      0.654614
 -0.6377      0.679017
 -0.6276      0.701648
 -0.6176      0.722638
 -0.6075      0.742112
 -0.5975      0.760181
 -0.5874      0.776951
 -0.5774      0.792516
 -0.5674      0.806968
 -0.5573      0.820388
 -0.5473      0.832852
 -0.5372      0.844430
 -0.5272      0.855188
 -0.5172      0.865186
 -0.5071      0.874480
 -0.4971      0.883120
 -0.4870      0.891155
 -0.4770      0.898629
 -0.4669      0.905582
 -0.4569      0.912053
 -0.4469      0.918077
 -0.4368      0.923685
 -0.4268      0.928909
 -0.4167      0.933775
 -0.4067      0.938310
 -0.3967      0.942538
 -0.3866      0.946481
 -0.3766      0.950160
 -0.3665      0.953593
 -0.3565      0.956800
 -0.3464      0.959795
 -0.3364      0.962595
 -0.3264      0.965214
 -0.3163      0.967665
 -0.3063      0.969961
 -0.2962      0.972113
 -0.2862      0.974132
 -0.2762      0.976028
 -0.2661      0.977811
 -0.2561      0.979489
 -0.2460      0.981070
 -0.2360      0.982562
 -0.2259      0.983973
 -0.2159      0.985309
 -0.2059      0.986577
 -0.1958      0.987782
 -0.1858      0.988931
 -0.1757      0.990029
 -0.1657      0.991081
 -0.1556      0.992092
 -0.1456      0.993066
 -0.1356      0.994009
 -0.1255      0.994924
 -0.1155      0.995816
 -0.1054      0.996689
 -0.0954      0.997547
 -0.0854      0.998394
 -0.0753      0.999233
 -0.0653      1.000069
 -0.0552      1.000905
 -0.0452      1.001745
 -0.0351      1.002594
 -0.0251      1.003454
 -0.0151      1.004330
 -0.0050      1.005225
  0.0050      1.006145
  0.0151      1.007092
  0.0251      1.008072
  0.0351      1.009090
  0.0452      1.010149
  0.0552      1.011255
  0.0653      1.012412
  0.0753      1.013628
  0.0854      1.014906
  0.0954      1.016254
  0.1054      1.017678
  0.1155      1.019185
  0.1255      1.020781
  0.1356      1.022476
  0.1456      1.024276
  0.1556      1.026192
  0.1657      1.028232
  0.1757      1.030407
  0.1858      1.032728
  0.1958      1.035206
  0.2059      1.037854
  0.2159      1.040685
  0.2259      1.043714
  0.2360      1.046957
  0.2460      1.050429
  0.2561      1.054150
  0.2661      1.058139
  0.2762      1.062416
  0.2862      1.067004
  0.2962      1.071927
  0.3063      1.077212
  0.3163      1.082887
  0.3264      1.088982
  0.3364      1.095530
  0.3464      1.102567
  0.3565      1.110130
  0.3665      1.118262
  0.3766      1.127007
  0.3866      1.136413
  0.3967      1.146532
  0.4067      1.157421
  0.4167      1.169141
  0.4268      1.181758
  0.4368      1.195342
  0.4469      1.209972
  0.4569      1.225730
  0.4669      1.242707
  0.4770      1.261000
  0.4870      1.280716
  0.4971      1.301968
  0.5071      1.324882
  0.5172      1.349591
  0.5272      1.376241
  0.5372      1.404989
  0.5473      1.436007
  0.5573      1.469480
  0.5674      1.505610
  0.5774      1.544613
  0.5874      1.586726
  0.5975      1.632206
  0.6075      1.681331
  0.6176      1.734403
  0.6276      1.791750
  0.6377      1.853728
  0.6477      1.920722
  0.6577      1.993154
  0.6678      2.071478
  0.6778      2.156190
  0.6879      2.247830
  0.6979      2.346981
  0.7079      2.454281
  0.7180      2.570422
  0.7280      2.696156
  0.7381      2.832301
  0.7481      2.979750
  0.7582      3.139471
  0.7682      3.312520
  0.7782      3.500047
  0.7883      3.703303
  0.7983      3.923651
  0.8084      4.162577
  0.8184      4.421699
  0.8285      4.702782
  0.8385      5.007748
  0.8485      5.338696
  0.8586      5.697912
  0.8686      6.087892
  0.8787      6.511359
  0.8887      6.971285
  0.8987      7.470913
  0.9088      8.013786
  0.9188      8.603773
  0.9289      9.245101
  0.9389      9.942386
  0.9490     10.700676
  0.9590     11.525488
  0.9690     12.422854
  0.9791     13.399372
  0.9891     14.462260
  0.9992     15.619416
  1.0092     16.879482
  1.0192     18.251922
  1.0293     19.747098
  1.0393     21.376358
  1.0494     23.152137
  1.0594     25.088060
  1.0695     27.199062
  1.0795     29.501519
  1.0895     32.013387
  1.0996     34.754367
