 -1.0000     -0.172000
 -0.9500      0.209000
 -0.8999      0.242000
 -0.8499      0.550000
 -0.7998      0.776000
 -0.7499      0.761000
 -0.6999      0.895000
 -0.6500      0.933000
 -0.5999      0.854000
 -0.5498      0.946000
 -0.4998      0.996000
 -0.4499      0.948000
 -0.4000      1.020000
 -0.3499      0.905000
 -0.2998      0.998000
 -0.2498      1.040000
 -0.1998      0.953000
 -0.1499      0.947000
 -0.0999      0.976000
 -0.0498      0.972000
  0.0001      1.010000
  0.0502      1.020000
  0.1002      0.977000
  0.1502      0.973000
  0.2001      0.975000
  0.2500      0.929000
  0.3001      1.040000
  0.3502      0.995000
  0.4002      1.010000
  0.4502      1.050000
  0.5001      0.948000
  0.5501      1.170000
  0.6001      1.070000
  0.6502      1.170000
  0.7002      1.320000
  0.7501      1.310000
  0.8000      1.580000
  0.8501      1.850000
  0.9002      2.120000
  0.9502      2.610000
  1.0002      3.160000


 -1.2000     -4.056215
 -1.1900     -3.714024
 -1.1799     -3.395663
 -1.1699     -3.099426
 -1.1598     -2.823733
 -1.1498     -2.567118
 -1.1397     -2.328224
 -1.1297     -2.105793
 -1.1197     -1.898658
 -1.1096     -1.705739
 -1.0996     -1.526032
 -1.0895     -1.358607
 -1.0795     -1.202600
 -1.0695     -1.057212
 -1.0594     -0.921699
 -1.0494     -0.795372
 -1.0393     -0.677590
 -1.0293     -0.567760
 -1.0192     -0.465329
 -1.0092     -0.369784
 -0.9992     -0.280651
 -0.9891     -0.197486
 -0.9791     -0.119878
 -0.9690     -0.047447
 -0.9590      0.020164
 -0.9490      0.083283
 -0.9389      0.142219
 -0.9289      0.197255
 -0.9188      0.248657
 -0.9088      0.296672
 -0.8987      0.341530
 -0.8887      0.383443
 -0.8787      0.422611
 -0.8686      0.459219
 -0.8586      0.493438
 -0.8485      0.525428
 -0.8385      0.555340
 -0.8285      0.583312
 -0.8184      0.609474
 -0.8084      0.633945
 -0.7983      0.656839
 -0.7883      0.678260
 -0.7782      0.698305
 -0.7682      0.717065
 -0.7582      0.734625
 -0.7481      0.751065
 -0.7381      0.766457
 -0.7280      0.780870
 -0.7180      0.794369
 -0.7079      0.807013
 -0.6979      0.818857
 -0.6879      0.829955
 -0.6778      0.840354
 -0.6678      0.850100
 -0.6577      0.859235
 -0.6477      0.867799
 -0.6377      0.875828
 -0.6276      0.883357
 -0.6176      0.890417
 -0.6075      0.897040
 -0.5975      0.903253
 -0.5874      0.909083
 -0.5774      0.914553
 -0.5674      0.919687
 -0.5573      0.924506
 -0.5473      0.929030
 -0.5372      0.933278
 -0.5272      0.937268
 -0.5172      0.941015
 -0.5071      0.944536
 -0.4971      0.947844
 -0.4870      0.950953
 -0.4770      0.953875
 -0.4669      0.956623
 -0.4569      0.959207
 -0.4469      0.961637
 -0.4368      0.963924
 -0.4268      0.966076
 -0.4167      0.968102
 -0.4067      0.970009
 -0.3967      0.971806
 -0.3866      0.973498
 -0.3766      0.975094
 -0.3665      0.976598
 -0.3565      0.978018
 -0.3464      0.979357
 -0.3364      0.980621
 -0.3264      0.981816
 -0.3163      0.982945
 -0.3063      0.984013
 -0.2962      0.985024
 -0.2862      0.985981
 -0.2762      0.986889
 -0.2661      0.987750
 -0.2561      0.988568
 -0.2460      0.989345
 -0.2360      0.990085
 -0.2259      0.990790
 -0.2159      0.991463
 -0.2059      0.992107
 -0.1958      0.992722
 -0.1858      0.993313
 -0.1757      0.993880
 -0.1657      0.994426
 -0.1556      0.994952
 -0.1456      0.995462
 -0.1356      0.995955
 -0.1255      0.996435
 -0.1155      0.996902
 -0.1054      0.997359
 -0.0954      0.997807
 -0.0854      0.998247
 -0.0753      0.998681
 -0.0653      0.999111
 -0.0552      0.999537
 -0.0452      0.999962
 -0.0351      1.000387
 -0.0251      1.000814
 -0.0151      1.001243
 -0.0050      1.001676
  0.0050      1.002115
  0.0151      1.002561
  0.0251      1.003016
  0.0351      1.003482
  0.0452      1.003959
  0.0552      1.004450
  0.0653      1.004956
  0.0753      1.005480
  0.0854      1.006022
  0.0954      1.006585
  0.1054      1.007172
  0.1155      1.007783
  0.1255      1.008421
  0.1356      1.009088
  0.1456      1.009788
  0.1556      1.010521
  0.1657      1.011292
  0.1757      1.012102
  0.1858      1.012955
  0.1958      1.013855
  0.2059      1.014803
  0.2159      1.015804
  0.2259      1.016862
  0.2360      1.017980
  0.2460      1.019162
  0.2561      1.020414
  0.2661      1.021740
  0.2762      1.023145
  0.2862      1.024633
  0.2962      1.026212
  0.3063      1.027888
  0.3163      1.029665
  0.3264      1.031553
  0.3364      1.033557
  0.3464      1.035686
  0.3565      1.037948
  0.3665      1.040352
  0.3766      1.042908
  0.3866      1.045626
  0.3967      1.048517
  0.4067      1.051592
  0.4167      1.054864
  0.4268      1.058346
  0.4368      1.062052
  0.4469      1.065998
  0.4569      1.070199
  0.4669      1.074673
  0.4770      1.079438
  0.4870      1.084515
  0.4971      1.089924
  0.5071      1.095688
  0.5172      1.101831
  0.5272      1.108380
  0.5372      1.115361
  0.5473      1.122805
  0.5573      1.130743
  0.5674      1.139209
  0.5774      1.148240
  0.5874      1.157875
  0.5975      1.168156
  0.6075      1.179126
  0.6176      1.190835
  0.6276      1.203334
  0.6377      1.216677
  0.6477      1.230924
  0.6577      1.246138
  0.6678      1.262387
  0.6778      1.279743
  0.6879      1.298285
  0.6979      1.318097
  0.7079      1.339267
  0.7180      1.361893
  0.7280      1.386077
  0.7381      1.411931
  0.7481      1.439573
  0.7582      1.469132
  0.7682      1.500745
  0.7782      1.534558
  0.7883      1.570731
  0.7983      1.609433
  0.8084      1.650846
  0.8184      1.695168
  0.8285      1.742608
  0.8385      1.793394
  0.8485      1.847768
  0.8586      1.905994
  0.8686      1.968351
  0.8787      2.035144
  0.8887      2.106698
  0.8987      2.183362
  0.9088      2.265515
  0.9188      2.353561
  0.9289      2.447938
  0.9389      2.549114
  0.9490      2.657597
  0.9590      2.773930
  0.9690      2.898700
  0.9791      3.032539
  0.9891      3.176128
  0.9992      3.330199
  1.0092      3.495543
  1.0192      3.673012
  1.0293      3.863522
  1.0393      4.068066
  1.0494      4.287708
  1.0594      4.523600
  1.0695      4.776984
  1.0795      5.049199
  1.0895      5.341690
  1.0996      5.656016
  1.1096      5.993861
  1.1197      6.357042
  1.1297      6.747521
  1.1397      7.167417
  1.1498      7.619019
  1.1598      8.104799
  1.1699      8.627428
  1.1799      9.189795
  1.1900      9.795018
  1.2000     10.446473
